tweet_id,sentiment,author,tweet_data
1957037860,1,oh_slc,"Scary lightning and thunder  I'm glad it's over now. Going to sleep, I hope I'm not late to school tomorow again. Haha"
1957038324,0,judez_xo,my teeth and head hurts
1957038398,0,christynnicole,I 0 rob zombie movies. &amp
1957038470,0,No1PanicFan,"@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!"
1957038475,0,kameezy,Waiting in line @ tryst
1957038477,1,LinksMommy,Hope I get a job cuz we need an apartment. I'm drunk &amp
1957038763,1,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover
1957038970,1,melissacalderon,I need to be held...  Gnite.
1957039203,1,megan_kelli,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents"
1957039456,0,trixbiscuits,no more arrested development. i am sad.
1957039841,1,Elliecopter_,"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night"
1957039894,0,TheNewBradie,omg i keep losing followers this is so sad  i want 90 one day....thats my goal 
1957039922,0,jmil1733,I feel so deflated. No more doggy.
1957039947,1,Ennjo,@blood_rain i wanna see her hair  hows everyone?
1957040172,0,kourt_1023,"I just had to 0 my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE."
1957040395,0,joe_uberkawaii,im contacting PAWS Philippines so i can find &quot
1957040988,0,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over
1957041569,1,searchformatt,Aww...  Pray for the arroyo family everyone!
1957041648,1,ssanyal,@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product
1957041745,0,ROBOKAWAII,Fuuudge. Movie store is closed
1957041767,0,courtneyyy3,ALO is so sad and quiet and 0 tonight
1957041812,0,MissxMarisa,"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set"
1957041856,1,Kgreenel,@wuzzyangel You never answered your DM I sent you....   I need your info...
1957042008,1,kharise,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...
1957042316,0,heartbeam,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
1957042474,1,andimoonpie,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!
1957042509,1,thecareysisters,@jose3030 I didn't think anyone caught that
1957042579,0,rebekahlynne,I need to be sleeping.. But i'm not even tired..
1957042734,0,Kayleia,0
1957042799,1,sparklyrainbowz,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE
1957042862,1,Kaxiee,"lyin in bed, up faaaaar too early"
1957043226,0,lindseyrivera,Sad that Christian Lacroix had to file bankruptcy
1957043241,0,princessniki1,I dont feel good AT ALL. fuckkk
1957044366,0,snoopync18,why did i agree to work a double shift
1957044680,1,SomeThingTiny,looks like i'll never go to the zoo
1957044694,1,ABabyBlueEyes,@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!
1957044783,1,brianalotto,When will Medhurst play again?
1957044789,1,GothWab,@Moss1982 bad times?
1957044935,0,helenmurdock,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor
1957045395,0,DudeAsInCool,Have to go to the dreaded DMV tomorrow
1957045641,1,kbeilz,@duncm I'm a bit Ben's Thai-ed out
1957045692,1,Fredrikkk,english class! working on interactive orals
1957045940,1,dzgraphicdesign,@SharonHayes Thank you for the rec but that doesn't work
1957046053,1,alexandraduggan,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?
1957046090,1,TweedyLynn,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie
1957046631,1,Atheprincez,I don't know how ima work out tomorrow wit my body dis sore  ugh
1957046815,1,md_alston,in 7-11  w/o you
1957047408,1,kbeilz,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi"
1957047569,1,kilrturkey,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.
1957047571,0,marissazaguirre,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
1957047787,1,CherTwinkles,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.
1957047828,1,5Neezy,"Lady across the way had a miscarriage, say a prayer"
1957048027,0,imsoapee,God I just want to sleep.
1957048703,0,JBMareMareJB,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
1957048870,1,jmil1733,I feel so deflated. No more doggy.
1957049167,0,theangelicsin,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1957050633,0,STAR13R,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A 1 SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
1957050684,1,Suemagoo01,is feeling bad  just got bad news about my Mum
1957050747,0,Nick_Myndflip,@RealBlackWidow But but I dun wanna
1957050890,0,queenbmakeup,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp
1957051517,0,sloanquigley,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha"
1957052167,1,Fluffy_Cupycake,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!
1957052211,1,echothirteen,"Peeps still here. 1 times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
1957052409,1,divya084,don't feel like working  I think I tweet this too often!
1957052932,0,shaghayeghhh,feels sick to my stomach and idkk whyy
1957053170,1,Tania_Satine,vineri...nimic special sau probabil un alt weekend pierdut...
1957053247,1,Roblex,Counting the hours of lost sunshine until the Weekend
1957053338,1,savindotme,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
1957053409,1,gangstamittens,is home.  safely... but hungry
1957053566,0,Anime81,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER"
1957055178,1,dolphin8772,"got to final table, but....went out third.  Don't think I'll be getting my free seat"
1957055396,1,girlyghost,good morning work this morning gutted lol nevermind
1957055530,0,TK04,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
1957055981,1,montanaspeaks,FB is boring   and i wanna sing RIGHT NOW..! *-*
1957056027,0,joslinjewels,@judyrey  The link doesn't work
1957056041,1,AmyJade,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble
1957056896,1,cadences,The humpalow um ya I think so... Cell is dying
1957057026,1,omaroonie,Last day at work...Sick to the bone
1957057469,1,ohsht,i feel like I'm on house arrest.
1957057586,1,m_y16,"1 is like a war,,easy to begin, hard to end..fiuuhh..."
1957058130,1,iamQuest,@heavenjones ur supposed to be in BK tho
1957058219,1,ecctv,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad
1957058436,1,Miiiiich,Oh no!  Nighty night.
1957058504,1,neovile,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!
1957059348,0,chubbbie,my stupid tooooth hurts
1957059587,1,Pretty_Edgie,@neyoofficial: 1 the song &quot
1957059671,1,D_MiKeY,Ready To Go @ School
1957059917,0,MelissaWOOF,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
1957060283,1,mizzlizwhizz,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today
1957060439,1,Aeonflux21,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
1957061418,1,ashleeadams,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages
1957061527,1,morganis_21,my dog ran awayyy
1957061884,0,caitimac,@all_is_one84 Those suck so bad.
1957062262,1,Flergs,"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain."
1957062621,1,antonywu,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go"
1957062676,1,iamsarahkelley,does anyone know any good rap songs? i need to make a rap/1 cd and i have no idea  helllllpppp
1957062698,1,ShirleyValverde,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!
1957062783,0,moikusmanruzuar,@exortabreedoll what happen to the maids of yours? Quit once again? ...
1957062827,0,SamG2020,I'm awake. Anybody else awake? Wish I lived in the US since all the 1 happens when I'm asleep!
1957063783,0,Craz_Monkay21,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
1957063845,0,nadanada,@Penguin_J heehee. i 1 you! i am tired.
1957064177,1,q_ueenie,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo
1957064253,1,katiebisson,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something
1957064566,1,Monica2112,"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night."
1957064575,0,barbieprincess,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
1957064578,0,samantha_x,went to the beach and it started raining
1957064908,0,Sh33na_C,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job..."
1957065570,1,davidbarrett1,"@AnthonyLucas @iain1nell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward..."
1957065963,1,sloanquigley,@nayRyelgiuQ airport? and you didnt show up tonight homo!
1957066120,1,bozackula,@charloro jealous  it looks like schindler's list in toronto
1957066701,1,FinIsKing,I want another tatt
1957067386,1,maneeraj,@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:
1957067779,1,Maureen12683,"So, I need to make a lot of money tomorrow"
1957067988,0,whaaalian,@joiskol  being in your room makes me sad.
1957068229,1,the1germ,"Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all."
1957068585,1,20K_MILLIONAIRE,for the gays i only made 200 tonight
1957068880,0,GarageGlamorous,@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
1957069453,0,charubhashini,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!"
1957070273,1,courtneyyy3,@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.
1957070484,1,harempriestess,"@dravenreborn I bet its cool down in SR, huh? It's not here. I haven't stopped sweating since noon when dad and I were packing"
1957070534,0,jjae725,@meljachin: eww. dislike
1957070786,1,Jaydeyn,Tactical mistake: going to the city library and buying milk. Who knew? OUCH OUCH OUCH. Maybe a good thing I didn't try for uni.
1957070871,1,Bre_Baby,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....
1957071331,0,only1lucylocket,"@SuzyDunkley sorry bout the cat,"
1957071583,1,maica888,needs to have an increase on her salary  http://plurk.com/p/wxluu
1957072308,1,heyisabelle_,my stomach feels like it's touching the ground..i'm SO full
1957072400,1,kaboyd5,Pug just woke me from an incredible sleep!
1957072637,1,destinyhope92,@ddlovato i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i 1 you so much!!!!
1957072682,1,anticlothes,Sooo much work so little time
1957072896,0,Jsskkaa,missed iron chef
1957073073,0,iRoy,@thevowel the DS version sucks
1957073201,0,Katja112,what a bad day
1957073668,1,kort030,@lilxamyx08 i know ridiculous! we never got to hang out  i 1 chicago and want to go shopping... so a trip sounds like 1
1957073753,0,imayami,0s the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs
1957073984,1,GravesNovels,"Ugh, my internet was down!"
1957074101,1,Ms_MaryJane,omg i didnt tweet all that much today.... *0*
1957074214,1,nurulz,is feeling so giddy and wanna go home.
1957074267,1,NACYBUL,the week just wasnt the same without an adam lambert performance!!!
1957074812,1,joslinjewels,@rockingjude The link doesn't work
1957074977,1,thewebguyuk,Up and packing. Its the last day of youth camp
1957075035,1,chowcassendra,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee.."
1957075180,1,SoundExecution,Smh @ hiphop nursery rhymes
1957075229,1,Chassidy72,Somebody please save the polar bears!
1957075268,1,mrs_mcsupergirl,@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol
